t, с;m, кг;V_x, м/с;V_y, м/с;x, м;y, м;h, м;V, м/с;theta, град.;Theta, град.;Theta_с, град.;alpha, град.;phi, град.
874.20000000;1687.65652326;1269.66698780;-333.11422850;789153.13507273;1833820.14851788;258411.53265184;1312.63831620;-41.52918897;8.58281503;-14.70098499;-26.82820398;23.28380003
874.30000000;1687.65652326;1269.61835811;-333.22722321;789280.09934008;1833786.83144525;258431.12037363;1312.61995929;-41.52918897;8.58123057;-14.70629443;-26.82289455;23.28752500
874.40000000;1687.65652326;1269.56972203;-333.34021253;789407.05874414;1833753.50307342;258450.70423216;1312.60160612;-41.52918897;8.57964604;-14.71160385;-26.81758512;23.29124989
874.50000000;1687.65652326;1269.52107955;-333.45319648;789534.01328427;1833720.16340292;258470.28422744;1312.58325666;-41.52918897;8.57806145;-14.71691326;-26.81227571;23.29497471
874.60000000;1687.65652326;1269.47243069;-333.56617505;789660.96295984;1833686.81243430;258489.86035946;1312.56491093;-41.52918897;8.57647679;-14.72222267;-26.80696630;23.29869946
874.70000000;1687.65652326;1269.42377543;-333.67914824;789787.90777020;1833653.45016809;258509.43262820;1312.54656893;-41.52918897;8.57489206;-14.72753207;-26.80165690;23.30242413
874.80000000;1687.65652326;1269.37511379;-333.79211605;789914.84771471;1833620.07660483;258529.00103366;1312.52823064;-41.52918897;8.57330727;-14.73284146;-26.79634751;23.30614873
874.90000000;1687.65652326;1269.32644575;-333.90507848;790041.78279274;1833586.69174506;258548.56557584;1312.50989609;-41.52918897;8.57172241;-14.73815085;-26.79103813;23.30987326
875.00000000;1687.65652326;1269.27777133;-334.01803554;790168.71300365;1833553.29558932;258568.12625472;1312.49156525;-41.52918897;8.57013749;-14.74346022;-26.78572875;23.31359772
875.10000000;1687.65652326;1269.22909052;-334.13098722;790295.63834679;1833519.88813813;258587.68307030;1312.47323814;-41.52918897;8.56855250;-14.74876959;-26.78041938;23.31732210
875.20000000;1687.65652326;1269.18040331;-334.24393352;790422.55882154;1833486.46939205;258607.23602258;1312.45491475;-41.52918897;8.56696745;-14.75407895;-26.77511002;23.32104641
875.30000000;1687.65652326;1269.13170973;-334.35687445;790549.47442724;1833453.03935161;258626.78511154;1312.43659509;-41.52918897;8.56538234;-14.75938831;-26.76980067;23.32477064
875.40000000;1687.65652326;1269.08300975;-334.46981000;790676.38516327;1833419.59801734;258646.33033718;1312.41827914;-41.52918897;8.56379715;-14.76469765;-26.76449132;23.32849481
875.50000000;1687.65652326;1269.03430339;-334.58274017;790803.29102898;1833386.14538979;258665.87169949;1312.39996693;-41.52918897;8.56221191;-14.77000699;-26.75918198;23.33221890
875.60000000;1687.65652326;1268.98559064;-334.69566496;790930.19202373;1833352.68146949;258685.40919847;1312.38165843;-41.52918897;8.56062659;-14.77531632;-26.75387265;23.33594291
875.70000000;1687.65652326;1268.93687150;-334.80858438;791057.08814689;1833319.20625698;258704.94283411;1312.36335366;-41.52918897;8.55904122;-14.78062564;-26.74856333;23.33966686
875.80000000;1687.65652326;1268.88814598;-334.92149843;791183.97939782;1833285.71975279;258724.47260639;1312.34505261;-41.52918897;8.55745577;-14.78593496;-26.74325402;23.34339073
875.90000000;1687.65652326;1268.83941407;-335.03440710;791310.86577588;1833252.22195747;258743.99851532;1312.32675529;-41.52918897;8.55587026;-14.79124426;-26.73794471;23.34711453
876.00000000;1687.65652326;1268.79067578;-335.14731039;791437.74728042;1833218.71287155;258763.52056089;1312.30846168;-41.52918897;8.55428469;-14.79655356;-26.73263541;23.35083826
876.10000000;1687.65652326;1268.74193110;-335.26020831;791564.62391082;1833185.19249557;258783.03874309;1312.29017180;-41.52918897;8.55269905;-14.80186286;-26.72732612;23.35456191
876.20000000;1687.65652326;1268.69318004;-335.37310085;791691.49566643;1833151.66083007;258802.55306192;1312.27188565;-41.52918897;8.55111335;-14.80717214;-26.72201683;23.35828549
876.30000000;1687.65652326;1268.64442260;-335.48598802;791818.36254661;1833118.11787558;258822.06351735;1312.25360321;-41.52918897;8.54952758;-14.81248142;-26.71670756;23.36200900
876.40000000;1687.65652326;1268.59565877;-335.59886982;791945.22455074;1833084.56363264;258841.57010940;1312.23532450;-41.52918897;8.54794175;-14.81779068;-26.71139829;23.36573243
876.50000000;1687.65652326;1268.54688856;-335.71174624;792072.08167816;1833050.99810179;258861.07283806;1312.21704951;-41.52918897;8.54635585;-14.82309995;-26.70608903;23.36945579
876.60000000;1687.65652326;1268.49811197;-335.82461728;792198.93392824;1833017.42128357;258880.57170330;1312.19877825;-41.52918897;8.54476989;-14.82840920;-26.70077977;23.37317908
876.70000000;1687.65652326;1268.44932899;-335.93748296;792325.78130034;1832983.83317852;258900.06670514;1312.18051070;-41.52918897;8.54318386;-14.83371844;-26.69547053;23.37690230
876.80000000;1687.65652326;1268.40053964;-336.05034325;792452.62379382;1832950.23378716;258919.55784356;1312.16224688;-41.52918897;8.54159776;-14.83902768;-26.69016129;23.38062545
876.90000000;1687.65652326;1268.35174390;-336.16319818;792579.46140805;1832916.62311004;258939.04511855;1312.14398679;-41.52918897;8.54001161;-14.84433691;-26.68485206;23.38434852
877.00000000;1687.65652326;1268.30294178;-336.27604773;792706.29414239;1832883.00114770;258958.52853012;1312.12573041;-41.52918897;8.53842538;-14.84964613;-26.67954284;23.38807152
877.10000000;1687.65652326;1268.25413328;-336.38889191;792833.12199619;1832849.36790068;258978.00807824;1312.10747776;-41.52918897;8.53683909;-14.85495535;-26.67423362;23.39179444
877.20000000;1687.65652326;1268.20531840;-336.50173072;792959.94496883;1832815.72336950;258997.48376292;1312.08922882;-41.52918897;8.53525274;-14.86026456;-26.66892442;23.39551730
877.30000000;1687.65652326;1268.15649714;-336.61456415;793086.76305966;1832782.06755471;259016.95558415;1312.07098362;-41.52918897;8.53366632;-14.86557376;-26.66361522;23.39924008
877.40000000;1687.65652326;1268.10766951;-336.72739221;793213.57626805;1832748.40045685;259036.42354192;1312.05274213;-41.52918897;8.53207984;-14.87088295;-26.65830603;23.40296279
877.50000000;1687.65652326;1268.05883549;-336.84021490;793340.38459335;1832714.72207645;259055.88763622;1312.03450436;-41.52918897;8.53049329;-14.87619213;-26.65299684;23.40668542
877.60000000;1687.65652326;1268.00999510;-336.95303221;793467.18803493;1832681.03241405;259075.34786705;1312.01627032;-41.52918897;8.52890668;-14.88150131;-26.64768766;23.41040798
877.70000000;1687.65652326;1267.96114833;-337.06584416;793593.98659216;1832647.33147019;259094.80423440;1311.99804000;-41.52918897;8.52732000;-14.88681048;-26.64237850;23.41413048
877.80000000;1687.65652326;1267.91229518;-337.17865073;793720.78026439;1832613.61924540;259114.25673826;1311.97981340;-41.52918897;8.52573325;-14.89211964;-26.63706933;23.41785289
877.90000000;1687.65652326;1267.86343565;-337.29145194;793847.56905098;1832579.89574022;259133.70537863;1311.96159052;-41.52918897;8.52414645;-14.89742879;-26.63176018;23.42157524
878.00000000;1687.65652326;1267.81456975;-337.40424777;793974.35295130;1832546.16095519;259153.15015550;1311.94337137;-41.52918897;8.52255957;-14.90273794;-26.62645103;23.42529751
878.10000000;1687.65652326;1267.76569747;-337.51703823;794101.13196472;1832512.41489085;259172.59106886;1311.92515593;-41.52918897;8.52097264;-14.90804708;-26.62114190;23.42901971
878.20000000;1687.65652326;1267.71681882;-337.62982331;794227.90609058;1832478.65754772;259192.02811871;1311.90694422;-41.52918897;8.51938563;-14.91335621;-26.61583277;23.43274184
878.30000000;1687.65652326;1267.66793379;-337.74260303;794354.67532827;1832444.88892636;259211.46130504;1311.88873623;-41.52918897;8.51779857;-14.91866533;-26.61052364;23.43646390
878.40000000;1687.65652326;1267.61904238;-337.85537738;794481.43967713;1832411.10902730;259230.89062784;1311.87053196;-41.52918897;8.51621143;-14.92397445;-26.60521453;23.44018588
878.50000000;1687.65652326;1267.57014460;-337.96814636;794608.19913653;1832377.31785106;259250.31608711;1311.85233142;-41.52918897;8.51462424;-14.92928355;-26.59990542;23.44390779
878.60000000;1687.65652326;1267.52124045;-338.08090997;794734.95370584;1832343.51539820;259269.73768284;1311.83413459;-41.52918897;8.51303698;-14.93459266;-26.59459632;23.44762963
878.70000000;1687.65652326;1267.47232992;-338.19366821;794861.70338441;1832309.70166925;259289.15541501;1311.81594148;-41.52918897;8.51144965;-14.93990175;-26.58928723;23.45135140
878.80000000;1687.65652326;1267.42341302;-338.30642108;794988.44817161;1832275.87666474;259308.56928364;1311.79775210;-41.52918897;8.50986226;-14.94521083;-26.58397814;23.45507309
878.90000000;1687.65652326;1267.37448975;-338.41916858;795115.18806680;1832242.04038521;259327.97928870;1311.77956644;-41.52918897;8.50827480;-14.95051991;-26.57866906;23.45879471
879.00000000;1687.65652326;1267.32556010;-338.53191071;795241.92306935;1832208.19283120;259347.38543019;1311.76138450;-41.52918897;8.50668728;-14.95582898;-26.57335999;23.46251626
879.10000000;1687.65652326;1267.27662409;-338.64464747;795368.65317861;1832174.33400325;259366.78770811;1311.74320628;-41.52918897;8.50509969;-14.96113804;-26.56805093;23.46623774
879.20000000;1687.65652326;1267.22768170;-338.75737886;795495.37839395;1832140.46390189;259386.18612245;1311.72503178;-41.52918897;8.50351204;-14.96644710;-26.56274187;23.46995914
879.30000000;1687.65652326;1267.17873294;-338.87010489;795622.09871474;1832106.58252766;259405.58067319;1311.70686100;-41.52918897;8.50192433;-14.97175615;-26.55743283;23.47368048
879.40000000;1687.65652326;1267.12977781;-338.98282554;795748.81414033;1832072.68988109;259424.97136034;1311.68869394;-41.52918897;8.50033655;-14.97706519;-26.55212379;23.47740174
879.50000000;1687.65652326;1267.08081631;-339.09554083;795875.52467009;1832038.78596273;259444.35818389;1311.67053061;-41.52918897;8.49874870;-14.98237422;-26.54681475;23.48112292
879.60000000;1687.65652326;1267.03184844;-339.20825075;796002.23030338;1832004.87077310;259463.74114384;1311.65237099;-41.52918897;8.49716080;-14.98768324;-26.54150573;23.48484404
879.70000000;1687.65652326;1266.98287420;-339.32095531;796128.93103956;1831970.94431276;259483.12024016;1311.63421510;-41.52918897;8.49557282;-14.99299226;-26.53619671;23.48856508
879.80000000;1687.65652326;1266.93389359;-339.43365449;796255.62687800;1831937.00658222;259502.49547286;1311.61606293;-41.52918897;8.49398478;-14.99830127;-26.53088770;23.49228605
879.90000000;1687.65652326;1266.88490661;-339.54634831;796382.31781807;1831903.05758204;259521.86684193;1311.59791447;-41.52918897;8.49239668;-15.00361027;-26.52557870;23.49600695
880.00000000;1687.65652326;1266.83591326;-339.65903676;796509.00385911;1831869.09731274;259541.23434737;1311.57976974;-41.52918897;8.49080851;-15.00891927;-26.52026971;23.49972778
880.10000000;1687.65652326;1266.78691355;-339.77171985;796635.68500051;1831835.12577486;259560.59798917;1311.56162873;-41.52918897;8.48922028;-15.01422825;-26.51496072;23.50344853
880.20000000;1687.65652326;1266.73790747;-339.88439757;796762.36124161;1831801.14296895;259579.95776731;1311.54349144;-41.52918897;8.48763198;-15.01953723;-26.50965174;23.50716922
880.30000000;1687.65652326;1266.68889502;-339.99706992;796889.03258179;1831767.14889553;259599.31368180;1311.52535787;-41.52918897;8.48604362;-15.02484621;-26.50434277;23.51088983
880.40000000;1687.65652326;1266.63987621;-340.10973691;797015.69902040;1831733.14355514;259618.66573262;1311.50722801;-41.52918897;8.48445520;-15.03015517;-26.49903380;23.51461037
880.50000000;1687.65652326;1266.59085103;-340.22239853;797142.36055682;1831699.12694833;259638.01391978;1311.48910188;-41.52918897;8.48286670;-15.03546413;-26.49372485;23.51833083
880.60000000;1687.65652326;1266.54181948;-340.33505478;797269.01719040;1831665.09907562;259657.35824326;1311.47097947;-41.52918897;8.48127815;-15.04077308;-26.48841590;23.52205123
880.70000000;1687.65652326;1266.49278157;-340.44770567;797395.66892050;1831631.05993755;259676.69870305;1311.45286078;-41.52918897;8.47968953;-15.04608202;-26.48310696;23.52577155
880.80000000;1687.65652326;1266.44373729;-340.56035119;797522.31574650;1831597.00953466;259696.03529916;1311.43474581;-41.52918897;8.47810085;-15.05139095;-26.47779802;23.52949180
880.90000000;1687.65652326;1266.39468665;-340.67299135;797648.95766775;1831562.94786749;259715.36803156;1311.41663456;-41.52918897;8.47651210;-15.05669988;-26.47248909;23.53321198
881.00000000;1687.65652326;1266.34562964;-340.78562614;797775.59468362;1831528.87493657;259734.69690027;1311.39852703;-41.52918897;8.47492328;-15.06200880;-26.46718017;23.53693208
881.10000000;1687.65652326;1266.29656627;-340.89825557;797902.22679346;1831494.79074244;259754.02190526;1311.38042322;-41.52918897;8.47333441;-15.06731771;-26.46187126;23.54065212
881.20000000;1687.65652326;1266.24749654;-341.01087964;798028.85399666;1831460.69528563;259773.34304654;1311.36232313;-41.52918897;8.47174546;-15.07262662;-26.45656236;23.54437208
881.30000000;1687.65652326;1266.19842045;-341.12349834;798155.47629256;1831426.58856669;259792.66032410;1311.34422676;-41.52918897;8.47015646;-15.07793551;-26.45125346;23.54809197
881.40000000;1687.65652326;1266.14933799;-341.23611168;798282.09368053;1831392.47058614;259811.97373792;1311.32613411;-41.52918897;8.46856739;-15.08324440;-26.44594457;23.55181179
881.50000000;1687.65652326;1266.10024917;-341.34871965;798408.70615995;1831358.34134453;259831.28328801;1311.30804518;-41.52918897;8.46697825;-15.08855328;-26.44063569;23.55553153
881.60000000;1687.65652326;1266.05115399;-341.46132226;798535.31373016;1831324.20084239;259850.58897435;1311.28995997;-41.52918897;8.46538905;-15.09386216;-26.43532681;23.55925121
881.70000000;1687.65652326;1266.00205245;-341.57391950;798661.91639053;1831290.04908026;259869.89079694;1311.27187848;-41.52918897;8.46379979;-15.09917103;-26.43001795;23.56297081
881.80000000;1687.65652326;1265.95294454;-341.68651138;798788.51414043;1831255.88605867;259889.18875578;1311.25380070;-41.52918897;8.46221046;-15.10447989;-26.42470909;23.56669034
881.90000000;1687.65652326;1265.90383028;-341.79909790;798915.10697923;1831221.71177816;259908.48285085;1311.23572665;-41.52918897;8.46062106;-15.10978874;-26.41940024;23.57040980
882.00000000;1687.65652326;1265.85470966;-341.91167906;799041.69490628;1831187.52623927;259927.77308215;1311.21765632;-41.52918897;8.45903161;-15.11509758;-26.41409139;23.57412919
882.10000000;1687.65652326;1265.80558267;-342.02425485;799168.27792095;1831153.32944253;259947.05944967;1311.19958970;-41.52918897;8.45744208;-15.12040642;-26.40878255;23.57784850
882.20000000;1687.65652326;1265.75644933;-342.13682529;799294.85602260;1831119.12138848;259966.34195341;1311.18152681;-41.52918897;8.45585250;-15.12571525;-26.40347372;23.58156775
882.30000000;1687.65652326;1265.70730963;-342.24939036;799421.42921060;1831084.90207765;259985.62059336;1311.16346763;-41.52918897;8.45426285;-15.13102407;-26.39816490;23.58528692
882.40000000;1687.65652326;1265.65816357;-342.36195006;799547.99748431;1831050.67151059;260004.89536951;1311.14541217;-41.52918897;8.45267313;-15.13633289;-26.39285609;23.58900602
882.50000000;1687.65652326;1265.60901115;-342.47450441;799674.56084310;1831016.42968782;260024.16628186;1311.12736044;-41.52918897;8.45108335;-15.14164169;-26.38754728;23.59272505
882.60000000;1687.65652326;1265.55985238;-342.58705339;799801.11928633;1830982.17660988;260043.43333040;1311.10931242;-41.52918897;8.44949351;-15.14695050;-26.38223848;23.59644400
882.70000000;1687.65652326;1265.51068725;-342.69959702;799927.67281337;1830947.91227732;260062.69651512;1311.09126812;-41.52918897;8.44790360;-15.15225929;-26.37692969;23.60016289
882.80000000;1687.65652326;1265.46151576;-342.81213528;800054.22142357;1830913.63669066;260081.95583602;1311.07322754;-41.52918897;8.44631363;-15.15756807;-26.37162090;23.60388170
882.90000000;1687.65652326;1265.41233792;-342.92466818;800180.76511631;1830879.34985044;260101.21129308;1311.05519068;-41.52918897;8.44472359;-15.16287685;-26.36631212;23.60760044
883.00000000;1687.65652326;1265.36315372;-343.03719572;800307.30389094;1830845.05175720;260120.46288631;1311.03715753;-41.52918897;8.44313349;-15.16818562;-26.36100335;23.61131911
883.10000000;1687.65652326;1265.31396316;-343.14971790;800433.83774684;1830810.74241147;260139.71061570;1311.01912811;-41.52918897;8.44154333;-15.17349438;-26.35569459;23.61503771
883.20000000;1687.65652326;1265.26476625;-343.26223472;800560.36668336;1830776.42181380;260158.95448123;1311.00110240;-41.52918897;8.43995310;-15.17880314;-26.35038583;23.61875624
883.30000000;1687.65652326;1265.21556299;-343.37474618;800686.89069988;1830742.08996471;260178.19448291;1310.98308041;-41.52918897;8.43836280;-15.18411189;-26.34507708;23.62247469
883.40000000;1687.65652326;1265.16635337;-343.48725228;800813.40979575;1830707.74686474;260197.43062073;1310.96506215;-41.52918897;8.43677245;-15.18942063;-26.33976834;23.62619308
883.50000000;1687.65652326;1265.11713739;-343.59975302;800939.92397034;1830673.39251443;260216.66289467;1310.94704760;-41.52918897;8.43518202;-15.19472936;-26.33445961;23.62991139
883.60000000;1687.65652326;1265.06791507;-343.71224840;801066.43322302;1830639.02691432;260235.89130474;1310.92903676;-41.52918897;8.43359154;-15.20003809;-26.32915088;23.63362963
883.70000000;1687.65652326;1265.01868639;-343.82473842;801192.93755314;1830604.65006493;260255.11585092;1310.91102965;-41.52918897;8.43200099;-15.20534681;-26.32384217;23.63734780
883.80000000;1687.65652326;1264.96945136;-343.93722308;801319.43696008;1830570.26196681;260274.33653321;1310.89302626;-41.52918897;8.43041037;-15.21065552;-26.31853345;23.64106589
883.90000000;1687.65652326;1264.92020997;-344.04970239;801445.93144320;1830535.86262049;260293.55335161;1310.87502658;-41.52918897;8.42881969;-15.21596422;-26.31322475;23.64478392
884.00000000;1687.65652326;1264.87096224;-344.16217633;801572.42100186;1830501.45202651;260312.76630611;1310.85703062;-41.52918897;8.42722895;-15.22127292;-26.30791605;23.64850187
884.10000000;1687.65652326;1264.82170815;-344.27464492;801698.90563544;1830467.03018540;260331.97539669;1310.83903838;-41.52918897;8.42563815;-15.22658161;-26.30260736;23.65221975
884.20000000;1687.65652326;1264.77244771;-344.38710815;801825.38534328;1830432.59709771;260351.18062336;1310.82104986;-41.52918897;8.42404727;-15.23189029;-26.29729868;23.65593757
884.30000000;1687.65652326;1264.72318092;-344.49956602;801951.86012477;1830398.15276395;260370.38198610;1310.80306505;-41.52918897;8.42245634;-15.23719897;-26.29199001;23.65965530
884.40000000;1687.65652326;1264.67390778;-344.61201853;802078.32997925;1830363.69718468;260389.57948491;1310.78508397;-41.52918897;8.42086534;-15.24250763;-26.28668134;23.66337297
884.50000000;1687.65652326;1264.62462830;-344.72446568;802204.79490611;1830329.23036043;260408.77311979;1310.76710660;-41.52918897;8.41927428;-15.24781629;-26.28137268;23.66709057
884.60000000;1687.65652326;1264.57534246;-344.83690748;802331.25490470;1830294.75229172;260427.96289073;1310.74913295;-41.52918897;8.41768315;-15.25312495;-26.27606403;23.67080810
884.70000000;1687.65652326;1264.52605027;-344.94934392;802457.70997439;1830260.26297911;260447.14879771;1310.73116301;-41.52918897;8.41609196;-15.25843359;-26.27075538;23.67452555
884.80000000;1687.65652326;1264.47675174;-345.06177501;802584.16011455;1830225.76242312;260466.33084074;1310.71319680;-41.52918897;8.41450070;-15.26374223;-26.26544674;23.67824293
884.90000000;1687.65652326;1264.42744686;-345.17420073;802710.60532453;1830191.25062429;260485.50901981;1310.69523430;-41.52918897;8.41290938;-15.26905086;-26.26013811;23.68196024
885.00000000;1687.65652326;1264.37813563;-345.28662110;802837.04560371;1830156.72758315;260504.68333491;1310.67727552;-41.52918897;8.41131800;-15.27435948;-26.25482949;23.68567748
885.10000000;1687.65652326;1264.32881805;-345.39903612;802963.48095144;1830122.19330025;260523.85378603;1310.65932046;-41.52918897;8.40972655;-15.27966810;-26.24952088;23.68939465
885.20000000;1687.65652326;1264.27949413;-345.51144577;803089.91136710;1830087.64777611;260543.02037317;1310.64136911;-41.52918897;8.40813504;-15.28497671;-26.24421227;23.69311175
885.30000000;1687.65652326;1264.23016386;-345.62385008;803216.33685006;1830053.09101127;260562.18309632;1310.62342148;-41.52918897;8.40654347;-15.29028531;-26.23890367;23.69682877
885.40000000;1687.65652326;1264.18082724;-345.73624902;803342.75739966;1830018.52300627;260581.34195547;1310.60547757;-41.52918897;8.40495183;-15.29559390;-26.23359507;23.70054573
885.50000000;1687.65652326;1264.13148428;-345.84864261;803469.17301529;1829983.94376164;260600.49695063;1310.58753738;-41.52918897;8.40336012;-15.30090249;-26.22828648;23.70426261
885.60000000;1687.65652326;1264.08213497;-345.96103085;803595.58369631;1829949.35327793;260619.64808177;1310.56960090;-41.52918897;8.40176836;-15.30621107;-26.22297791;23.70797942
885.70000000;1687.65652326;1264.03277932;-346.07341373;803721.98944207;1829914.75155565;260638.79534890;1310.55166815;-41.52918897;8.40017653;-15.31151964;-26.21766933;23.71169617
885.80000000;1687.65652326;1263.98341732;-346.18579125;803848.39025196;1829880.13859536;260657.93875201;1310.53373910;-41.52918897;8.39858463;-15.31682820;-26.21236077;23.71541284
885.90000000;1687.65652326;1263.93404898;-346.29816342;803974.78612533;1829845.51439758;260677.07829109;1310.51581378;-41.52918897;8.39699267;-15.32213676;-26.20705221;23.71912943
886.00000000;1687.65652326;1263.88467430;-346.41053024;804101.17706154;1829810.87896285;260696.21396614;1310.49789217;-41.52918897;8.39540065;-15.32744531;-26.20174366;23.72284596
886.10000000;1687.65652326;1263.83529327;-346.52289170;804227.56305998;1829776.23229171;260715.34577714;1310.47997428;-41.52918897;8.39380856;-15.33275386;-26.19643512;23.72656242
886.20000000;1687.65652326;1263.78590590;-346.63524781;804353.94411999;1829741.57438469;260734.47372410;1310.46206011;-41.52918897;8.39221641;-15.33806239;-26.19112658;23.73027880
886.30000000;1687.65652326;1263.73651219;-346.74759857;804480.32024094;1829706.90524233;260753.59780700;1310.44414965;-41.52918897;8.39062420;-15.34337092;-26.18581805;23.73399512
886.40000000;1687.65652326;1263.68711214;-346.85994397;804606.69142221;1829672.22486515;260772.71802584;1310.42624291;-41.52918897;8.38903192;-15.34867944;-26.18050953;23.73771136
886.50000000;1687.65652326;1263.63770574;-346.97228401;804733.05766316;1829637.53325371;260791.83438061;1310.40833989;-41.52918897;8.38743958;-15.35398795;-26.17520102;23.74142753
886.60000000;1687.65652326;1263.58829301;-347.08461871;804859.41896315;1829602.83040853;260810.94687132;1310.39044058;-41.52918897;8.38584717;-15.35929646;-26.16989251;23.74514363
886.70000000;1687.65652326;1263.53887393;-347.19694805;804985.77532155;1829568.11633015;260830.05549794;1310.37254499;-41.52918897;8.38425470;-15.36460496;-26.16458401;23.74885966
886.80000000;1687.65652326;1263.48944851;-347.30927204;805112.12673773;1829533.39101910;260849.16026047;1310.35465312;-41.52918897;8.38266217;-15.36991345;-26.15927552;23.75257562
886.90000000;1687.65652326;1263.44001676;-347.42159067;805238.47321104;1829498.65447592;260868.26115891;1310.33676496;-41.52918897;8.38106957;-15.37522194;-26.15396704;23.75629151
887.00000000;1687.65652326;1263.39057866;-347.53390396;805364.81474087;1829463.90670114;260887.35819325;1310.31888052;-41.52918897;8.37947691;-15.38053041;-26.14865856;23.76000732
887.10000000;1687.65652326;1263.34113422;-347.64621189;805491.15132656;1829429.14769531;260906.45136349;1310.30099979;-41.52918897;8.37788418;-15.38583888;-26.14335009;23.76372307
887.20000000;1687.65652326;1263.29168345;-347.75851447;805617.48296750;1829394.37745894;260925.54066961;1310.28312279;-41.52918897;8.37629140;-15.39114735;-26.13804163;23.76743874
887.30000000;1687.65652326;1263.24222634;-347.87081169;805743.80966304;1829359.59599259;260944.62611161;1310.26524949;-41.52918897;8.37469854;-15.39645580;-26.13273317;23.77115435
887.40000000;1687.65652326;1263.19276289;-347.98310357;805870.13141255;1829324.80329678;260963.70768949;1310.24737992;-41.52918897;8.37310563;-15.40176425;-26.12742472;23.77486988
887.50000000;1687.65652326;1263.14329310;-348.09539009;805996.44821541;1829289.99937206;260982.78540323;1310.22951406;-41.52918897;8.37151265;-15.40707269;-26.12211628;23.77858534
887.60000000;1687.65652326;1263.09381698;-348.20767127;806122.76007096;1829255.18421894;261001.85925284;1310.21165191;-41.52918897;8.36991961;-15.41238113;-26.11680785;23.78230073
887.70000000;1687.65652326;1263.04433452;-348.31994709;806249.06697859;1829220.35783798;261020.92923830;1310.19379349;-41.52918897;8.36832650;-15.41768955;-26.11149942;23.78601605
887.80000000;1687.65652326;1262.99484572;-348.43221756;806375.36893766;1829185.52022970;261039.99535961;1310.17593878;-41.52918897;8.36673333;-15.42299797;-26.10619100;23.78973130
887.90000000;1687.65652326;1262.94535059;-348.54448268;806501.66594752;1829150.67139465;261059.05761676;1310.15808778;-41.52918897;8.36514009;-15.42830639;-26.10088259;23.79344648
888.00000000;1687.65652326;1262.89584912;-348.65674245;806627.95800756;1829115.81133335;261078.11600975;1310.14024050;-41.52918897;8.36354680;-15.43361479;-26.09557418;23.79716159
888.10000000;1687.65652326;1262.84634131;-348.76899687;806754.24511714;1829080.94004633;261097.17053857;1310.12239694;-41.52918897;8.36195343;-15.43892319;-26.09026578;23.80087662
888.20000000;1687.65652326;1262.79682718;-348.88124594;806880.52727561;1829046.05753415;261116.22120321;1310.10455709;-41.52918897;8.36036001;-15.44423158;-26.08495739;23.80459159
888.30000000;1687.65652326;1262.74730670;-348.99348967;807006.80448236;1829011.16379732;261135.26800366;1310.08672095;-41.52918897;8.35876652;-15.44953997;-26.07964901;23.80830648
888.40000000;1687.65652326;1262.69777990;-349.10572804;807133.07673674;1828976.25883639;261154.31093993;1310.06888854;-41.52918897;8.35717297;-15.45484834;-26.07434063;23.81202131
888.50000000;1687.65652326;1262.64824676;-349.21796106;807259.34403813;1828941.34265189;261173.35001200;1310.05105983;-41.52918897;8.35557935;-15.46015671;-26.06903226;23.81573606
888.60000000;1687.65652326;1262.59870729;-349.33018873;807385.60638588;1828906.41524436;261192.38521986;1310.03323485;-41.52918897;8.35398567;-15.46546507;-26.06372390;23.81945075
888.70000000;1687.65652326;1262.54916148;-349.44241106;807511.86377938;1828871.47661433;261211.41656352;1310.01541358;-41.52918897;8.35239193;-15.47077343;-26.05841554;23.82316536
888.80000000;1687.65652326;1262.49960935;-349.55462803;807638.11621797;1828836.52676233;261230.44404296;1309.99759602;-41.52918897;8.35079812;-15.47608178;-26.05310720;23.82687990
888.90000000;1687.65652326;1262.45005088;-349.66683966;807764.36370103;1828801.56568890;261249.46765818;1309.97978218;-41.52918897;8.34920425;-15.48139012;-26.04779886;23.83059437
889.00000000;1687.65652326;1262.40048608;-349.77904594;807890.60622793;1828766.59339457;261268.48740917;1309.96197206;-41.52918897;8.34761032;-15.48669845;-26.04249052;23.83430877
889.10000000;1687.65652326;1262.35091495;-349.89124687;808016.84379804;1828731.60987989;261287.50329592;1309.94416565;-41.52918897;8.34601632;-15.49200678;-26.03718220;23.83802310
889.20000000;1687.65652326;1262.30133749;-350.00344245;808143.07641071;1828696.61514538;261306.51531843;1309.92636295;-41.52918897;8.34442226;-15.49731510;-26.03187388;23.84173736
889.30000000;1687.65652326;1262.25175370;-350.11563269;808269.30406533;1828661.60919158;261325.52347670;1309.90856397;-41.52918897;8.34282814;-15.50262341;-26.02656556;23.84545154
889.40000000;1687.65652326;1262.20216358;-350.22781758;808395.52676124;1828626.59201902;261344.52777071;1309.89076871;-41.52918897;8.34123395;-15.50793171;-26.02125726;23.84916566
889.50000000;1687.65652326;1262.15256713;-350.33999712;808521.74449783;1828591.56362824;261363.52820046;1309.87297716;-41.52918897;8.33963970;-15.51324001;-26.01594896;23.85287971
889.60000000;1687.65652326;1262.10296435;-350.45217131;808647.95727446;1828556.52401977;261382.52476594;1309.85518932;-41.52918897;8.33804538;-15.51854830;-26.01064067;23.85659368
889.70000000;1687.65652326;1262.05335524;-350.56434016;808774.16509049;1828521.47319415;261401.51746715;1309.83740520;-41.52918897;8.33645100;-15.52385659;-26.00533239;23.86030759
